"","topDirector","topActor","CastGenderAVG","budget","popularity","revenue","runtime","vote_average","vote_count","holiday_month","num_lang","original_isEnglish","country_USA","country_UK","country_Germany","country_France","country_Canada","country_Austr","genre_Action","genre_Adventure","genre_Fantasy","genre_Science Fiction","genre_Crime","genre_Drama","genre_Thriller","genre_Animation","genre_Family","genre_Western","genre_Comedy","genre_Romance","genre_Horror","genre_Mystery","genre_History","genre_War","genre_Music","genre_Documentary","genre_Foreign","genre_TV Movie"
"1021",0,1,1.71739130434783,48000000,88.844777,325771424,109,6.1,2200,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022",1,1,1.75,48000000,16.000178,77745568,123,6.5,333,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1023",0,0,1.71428571428571,47000000,19.525659,102825796,96,5.7,594,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1024",0,0,1.8,0,1.246883,528972,101,6.6,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025",0,1,1.70833333333333,47000000,7.859226,103738726,103,5.9,251,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1026",0,0,1.83333333333333,48000000,18.102572,124305181,113,6.6,339,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1027",0,0,1.375,48000000,7.226115,35743308,132,6.5,103,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1028",0,0,2,15000000,63.071046,125212904,93,7.2,1488,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1029",0,0,1.83333333333333,0,24.132271,0,167,7.7,357,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1030",0,0,1.66666666666667,47000000,10.410933,38085778,75,4.6,104,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1031",0,1,1.66666666666667,47000000,6.067212,12379402,104,5.7,74,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"1032",0,1,1.5,38000000,15.401855,299288605,105,6.3,584,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1033",0,0,1.65714285714286,0,10.698929,0,102,5.5,252,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1034",1,0,1.6,46000000,41.322708,113714830,118,6.8,1148,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1035",0,0,1.69230769230769,46000000,25.6713,1.5e+08,111,7,661,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036",0,1,1.7,47000000,22.581313,10539000,80,4.4,420,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1037",0,1,1.76470588235294,46000000,12.971122,100860818,117,6.2,232,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"1038",0,0,1.41666666666667,45000000,26.721386,1.81e+08,86,6.4,1424,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1039",0,1,1.75,25000000,24.672234,15436808,127,6.6,573,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040",0,0,1.72727272727273,46000000,0.146783,5200000,140,6.5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1041",0,1,1.75,46000000,28.964162,341631208,91,5,543,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1042",0,0,1.76190476190476,45000000,49.353524,376141306,91,6.1,2757,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043",0,0,1.47058823529412,48000000,36.585509,220673217,84,5.8,912,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1044",0,1,1.5625,45000000,32.624355,2.12e+08,111,6.1,961,1,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1045",0,0,1.66666666666667,45000000,53.090422,101702060,93,5.8,1309,0,3,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1046",0,1,1.5,40000000,30.002907,95149435,113,6,697,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"1047",0,1,1.83333333333333,45000000,17.923254,195268056,141,6.3,371,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1048",0,1,1.75,45000000,17.746719,117615211,119,6.4,278,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1049",0,1,1.5,45000000,31.305336,175372502,97,7,1111,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1050",0,1,1.78260869565217,45000000,19.637704,178051587,117,6.3,433,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051",0,0,1.375,43000000,10.411996,154749918,101,5.6,406,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1052",1,1,1.5,46000000,88.496873,122126687,153,7.9,3085,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",0,1,1.90909090909091,45000000,52.081131,104876233,122,7.3,1634,0,4,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054",0,0,1.8,45000000,30.816341,90683916,102,6.9,710,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1055",0,0,1.6,45000000,35.376971,141220678,83,5.4,982,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1056",0,1,1.71875,45000000,17.047276,165184237,103,6.5,501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"1057",0,0,1.68,45000000,43.815492,131183530,120,6.5,1905,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1058",0,1,1.6,30000000,23.234651,76669806,136,7.3,496,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059",0,1,1.6,45000000,17.270539,94935764,89,5.9,299,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060",0,0,1.8,45000000,27.684779,136885767,89,4.7,610,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1061",0,1,1.41176470588235,45000000,26.79781,113916474,100,5.8,575,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1062",0,1,1.54545454545455,40000000,37.073127,244931766,135,7,1869,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1063",0,1,1.61538461538462,120000000,87.350802,363258859,95,6.8,2303,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1064",0,1,1.65217391304348,35000000,26.134678,74558115,122,6.6,741,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"1065",0,0,1.66666666666667,45000000,16.582709,170362582,110,5.5,313,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066",0,0,1.8,45000000,10.731574,53854588,135,5.9,150,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1067",0,0,1.55555555555556,0,2.094151,0,111,6.2,26,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1068",0,1,1.76470588235294,45000000,8.99269,56070433,95,5.6,176,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"1069",0,0,1.84210526315789,50000000,51.742065,104478416,109,6.6,1315,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1070",0,0,1.75,0,7.157635,0,93,4.3,69,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1071",0,0,1.66666666666667,45000000,12.06538,148412065,94,6.1,1292,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1072",0,0,1.44444444444444,40000000,44.120328,123494610,117,6.6,1006,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1073",0,0,1.57142857142857,45000000,6.156015,38399961,112,6.4,119,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1074",0,1,1.7,45000000,12.362876,0,111,6.1,210,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075",0,0,1.77777777777778,45000000,11.095914,0,96,5.9,134,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1076",0,0,1.69230769230769,45000000,31.856589,82966152,131,6.2,766,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077",0,0,1.58333333333333,25000000,24.459948,56422687,94,6.1,537,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078",0,0,1.75,40000000,28.029015,160583018,88,6,852,0,3,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1079",0,1,1.7,50000000,20.239061,55181129,88,5.5,366,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1080",0,0,1.63157894736842,40000000,25.876582,30925690,137,6.5,562,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081",0,0,1.65,0,11.872841,0,133,7.1,410,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1082",0,1,1.58823529411765,35000000,20.360549,75225693,119,6.7,796,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1083",0,0,2,55000000,32.31022,65664721,105,6.2,661,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084",0,0,1.84210526315789,70000000,27.568194,72108608,101,5.4,676,0,2,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085",0,0,1.75,45000000,6.250282,0,92,4.7,100,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086",0,1,1.65217391304348,45000000,11.120344,0,117,5.5,154,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1087",0,1,1.6875,45000000,13.707183,57881056,86,5.3,244,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1088",0,1,1.64285714285714,35000000,12.495436,29400000,123,6.5,215,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1089",0,0,1.64285714285714,45000000,6.803965,38058335,134,6.1,151,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1090",0,0,1.78571428571429,45000000,9.025236,17300889,100,4.7,136,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091",0,1,1.85714285714286,57000000,7.524671,0,117,5.8,60,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1092",0,1,1.83333333333333,44000000,3.770161,13681765,192,7.1,71,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1093",0,0,1.76470588235294,45000000,21.118196,60222298,128,6.7,670,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1094",0,0,1.84615384615385,45000000,6.513856,11203026,106,6,154,0,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1095",1,1,1.86363636363636,45000000,11.387408,9323833,160,6.3,90,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1096",0,0,1.66666666666667,110,9.950505,0,114,6.6,203,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097",0,0,1.75,45000000,14.813057,42487390,99,5,332,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098",0,0,1.78571428571429,40000000,5.201688,8493890,85,6.3,80,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1099",0,1,1.46153846153846,45000000,5.361699,4607608,139,6.4,81,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1100",0,0,1.92857142857143,45000000,3.848893,2154540,103,4,11,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",0,0,1.65,45000000,35.6585,160078586,101,6,1007,0,5,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1102",0,0,1.66666666666667,65000000,5.258726,73706,87,2.3,28,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1103",0,1,1.83333333333333,44500000,62.01056,232324128,120,7.1,3423,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104",0,1,1.78787878787879,44000000,54.884297,368875760,130,7.2,1220,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1105",0,0,1.72727272727273,40000000,33.747825,1.36e+08,110,5.5,858,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106",0,1,1.94117647058824,44000000,16.245068,165615285,147,7.3,715,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107",0,0,1.88888888888889,44000000,38.653969,300400432,96,6.3,864,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1108",0,0,1.76923076923077,44000000,3.937352,0,118,5.5,89,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109",0,0,1.8,2600000,46.007991,84300000,88,6.9,1355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1110",0,1,1.80952380952381,44000000,5.380124,3484331,219,6.4,55,1,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1111",0,0,1.8125,50000000,49.020045,111340801,106,6.4,1528,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",0,1,1.84615384615385,40000000,24.821138,34227298,109,5.6,685,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113",0,1,1.84615384615385,43000000,19.043286,80049764,136,7,302,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",0,1,1.41666666666667,43000000,5.418921,0,103,6,208,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1115",0,1,1.76923076923077,45000000,25.999888,50871113,103,6.6,518,0,3,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116",0,0,1.54545454545455,43000000,18.65632,68696770,84,5.3,280,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1117",0,1,1.80952380952381,42000000,23.736535,270248367,154,6.6,501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1118",0,0,1.56,44000000,21.75433,48190704,99,6.8,566,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",0,0,1.69230769230769,40000000,44.094856,51070807,93,6.3,1045,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120",0,1,1.66666666666667,42000000,62.714026,201585328,109,6.7,4074,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1121",0,0,1.72,42000000,28.969151,363889678,124,7,1262,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1122",0,0,1.6,45000000,31.789029,224834564,84,6.5,1150,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1123",0,0,1.64,42000000,33.238296,171963386,90,5.8,773,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1124",0,0,1.5,40000000,6.420434,70100000,117,5.4,134,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1125",0,0,1.64705882352941,43000000,37.654688,158674180,117,6.5,1575,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1126",0,0,1.78947368421053,31115000,13.244365,7.1e+07,248,6.7,146,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1127",0,0,1.75,0,26.799913,73100172,105,6,593,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1128",0,1,1.68181818181818,42000000,14.046705,63781810,115,6.1,184,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1129",0,1,1.5,42000000,3.844926,0,126,6.5,47,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1130",0,1,1.69230769230769,32000000,14.733513,55157539,119,6.1,305,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1131",0,0,2,42000000,16.122168,0,83,5.4,518,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1132",0,0,1.78947368421053,32000000,28.22119,156167015,133,5.9,541,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133",0,1,1.6875,42000000,45.151657,89162162,100,5.6,922,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1134",0,1,1.64705882352941,60000000,15.205371,56359980,120,5.7,191,0,4,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1135",0,0,1.77777777777778,48000000,14.587367,20915465,104,4,232,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1136",0,1,1.88888888888889,42000000,34.828241,24127895,122,7,1335,0,8,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137",0,0,1.6,31000000,23.607392,177394432,99,7.2,635,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1138",0,0,1.5,40000000,19.438503,36893721,91,5.3,388,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1139",0,1,1.875,44000000,74.168016,12342632,112,6.1,2304,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1140",0,0,1.83333333333333,42000000,7.349497,11087569,100,6.3,136,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1141",0,0,1.75,33000000,7.663515,1.4e+07,100,6.8,148,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1142",0,1,1.72727272727273,41000000,32.798571,2.15e+08,110,6.8,1626,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143",0,0,2,0,5.794466,0,100,5.3,125,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1144",0,0,1.78571428571429,65000000,36.670399,117487473,132,6.6,907,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1145",0,0,1.84615384615385,41000000,14.653718,0,88,5.3,281,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1146",0,0,1.34285714285714,40000000,73.085576,672806292,107,7.7,3147,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1147",0,1,1.63636363636364,42000000,34.041407,46221189,102,6.2,925,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148",0,0,1.66666666666667,41000000,9.419726,7448385,100,5.6,248,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1149",0,0,1.8,8000000,28.456572,90815558,126,6.9,891,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150",1,1,1.7,40000000,49.664128,251171807,138,6.8,2807,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1151",0,0,1.25714285714286,40000000,36.238968,317375031,108,6.7,1804,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1152",0,1,1.57142857142857,70000000,19.439386,177841558,105,6.2,278,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1153",1,0,1.79166666666667,40000000,43.345252,3.32e+08,108,7.4,3829,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1154",0,1,1.8,40000000,115.241998,126546825,89,6.3,5878,0,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1155",0,0,1.52941176470588,40000000,98.755657,571006128,125,5.2,3254,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1156",0,1,1.7037037037037,38000000,21.998734,197011982,84,4.7,511,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1157",0,1,1.69565217391304,40000000,25.219805,152266007,149,7,509,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158",0,0,1.58823529411765,40000000,26.516624,190212113,98,6,699,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1159",1,0,2,40000000,37.084384,149295601,121,7.4,1526,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1160",0,1,1.47619047619048,40000000,21.661028,107458785,128,6.7,354,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1161",1,0,1.46666666666667,40000000,68.794673,320170008,134,7,1949,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1162",1,0,1.6,40000000,69.27822,224920315,120,7.1,3391,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1163",0,1,1.54545454545455,40000000,26.253357,177259441,129,6.2,959,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1164",0,0,1.65,45000000,32.549282,178262620,83,5.3,750,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1165",0,0,1.6,40000000,24.992057,161834276,116,5.7,736,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1166",1,0,1.84615384615385,40000000,45.769562,244527583,118,7.1,2900,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1167",0,0,1.76190476190476,40000000,36.301202,111811453,100,5.9,944,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
